corridor_id,segment_id,region,length_km,centroid_lat,centroid_lon,worldcover_tree_pct,worldcover_shrub_grass_pct,worldcover_built_pct,worldcover_bare_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,sentinel2_ndvi_change,sentinel2_ndmi_change,vegetation_exposure_score,vegetation_dryness_score,vegetation_change_score,canopy_exposure_score,vegetation_score,vegetation_data_status,wildfire_exposure_score,wildfire_data_status,nearest_fire_km,eccc_weather_stress_score,weather_data_status,treatment_gap_score,treatment_data_status,outage_history_proxy_score,outage_data_status,terrain_score,terrain_data_status,planning_priority_score,planning_priority_level,top_reason_1,top_reason_2,top_reason_3,data_source_notes,as_of_date
OK-TX-1877,OK-TX-1877-S001,Kelowna / Okanagan,0.046,50.393893,-119.227552,0.0,0.0,100.0,0.0,0.2479,-0.4261,0.1866,-0.0564,0.0,100.0,62.2,11.31,31.2,computed,6.5,computed,64.58,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,46.27,synthetic_slope_proxy,35.84,Low,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S001,Kelowna / Okanagan,4.591,50.678702,-119.241577,46.38,39.75,12.62,1.12,0.2479,-0.4261,0.1866,-0.0564,57.98,100.0,62.2,46.1,63.09,computed,6.5,computed,94.71,27.6,computed,76.39,computed,15.936388888888887,unofficial_archive_proxy,80.18,synthetic_slope_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S002,Kelowna / Okanagan,4.975,50.652927,-119.198366,44.2,46.06,9.05,0.0,0.2479,-0.4261,0.1866,-0.0564,55.25,100.0,62.2,44.46,61.59,computed,6.5,computed,92.57,27.6,computed,88.89,computed,15.936388888888887,unofficial_archive_proxy,74.48,synthetic_slope_proxy,44.59,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S003,Kelowna / Okanagan,4.986,50.611399,-119.169495,50.36,32.6,1.58,8.64,0.2479,-0.4261,0.1866,-0.0564,62.95,100.0,62.2,49.08,65.82,computed,6.5,computed,88.82,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,51.13,synthetic_slope_proxy,44.98,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S004,Kelowna / Okanagan,4.282,50.572429,-119.152905,59.1,14.56,3.29,0.52,0.2479,-0.4261,0.1866,-0.0564,73.88,100.0,62.2,55.64,71.83,computed,6.5,computed,85.09,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,41.41,synthetic_slope_proxy,45.51,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S005,Kelowna / Okanagan,4.978,50.532754,-119.141888,74.12,21.09,4.15,0.0,0.2479,-0.4261,0.1866,-0.0564,92.65,100.0,62.2,66.9,82.16,computed,6.5,computed,81.16,27.6,computed,15.28,computed,15.936388888888887,unofficial_archive_proxy,64.96,synthetic_slope_proxy,37.74,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S006,Kelowna / Okanagan,4.99,50.487591,-119.145852,40.2,31.51,1.68,0.14,0.2479,-0.4261,0.1866,-0.0564,50.25,100.0,62.2,41.46,58.84,computed,6.5,computed,76.49,27.6,computed,58.33,computed,15.936388888888887,unofficial_archive_proxy,82.81,synthetic_slope_proxy,40.15,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S007,Kelowna / Okanagan,4.899,50.451157,-119.175071,5.08,27.34,26.17,0.0,0.2479,-0.4261,0.1866,-0.0564,6.35,100.0,62.2,15.12,34.69,computed,6.5,computed,71.73,27.6,computed,20.83,computed,15.936388888888887,unofficial_archive_proxy,89.3,synthetic_slope_proxy,29.14,Low,Terrain / access proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S008,Kelowna / Okanagan,4.88,50.411144,-119.201771,23.27,32.29,27.06,9.47,0.2479,-0.4261,0.1866,-0.0564,29.09,100.0,62.2,28.76,47.2,computed,6.5,computed,67.14,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,78.52,synthetic_slope_proxy,43.07,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3311,OK-TX-3311-S009,Kelowna / Okanagan,0.436,50.395938,-119.226869,6.06,66.67,6.06,12.12,0.2479,-0.4261,0.1866,-0.0564,7.58,100.0,62.2,15.86,35.37,computed,6.5,computed,64.81,27.6,computed,36.11,computed,15.936388888888887,unofficial_archive_proxy,83.41,synthetic_slope_proxy,31.01,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S001,Kelowna / Okanagan,4.907,50.568026,-119.027163,58.59,38.37,3.04,0.0,0.2479,-0.4261,0.1866,-0.0564,73.24,100.0,62.2,55.25,71.48,computed,6.5,computed,87.97,27.6,computed,66.67,computed,15.936388888888887,unofficial_archive_proxy,56.12,synthetic_slope_proxy,41.9,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S002,Kelowna / Okanagan,4.838,50.556851,-119.087253,54.51,29.35,0.42,0.0,0.2479,-0.4261,0.1866,-0.0564,68.14,100.0,62.2,52.19,68.67,computed,6.5,computed,85.18,27.6,computed,38.89,computed,15.936388888888887,unofficial_archive_proxy,83.91,synthetic_slope_proxy,39.81,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S003,Kelowna / Okanagan,3.705,50.532446,-119.130423,45.21,19.59,1.33,0.0,0.2479,-0.4261,0.1866,-0.0564,56.51,100.0,62.2,45.21,62.28,computed,6.5,computed,81.56,27.6,computed,20.83,computed,15.936388888888887,unofficial_archive_proxy,64.68,synthetic_slope_proxy,33.58,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S004,Kelowna / Okanagan,4.992,50.530162,-119.182747,38.0,61.89,0.11,0.0,0.2479,-0.4261,0.1866,-0.0564,47.5,100.0,62.2,39.81,57.32,computed,6.5,computed,79.93,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,55.29,synthetic_slope_proxy,43.27,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S005,Kelowna / Okanagan,4.986,50.532981,-119.251741,25.03,68.19,0.22,0.0,0.2479,-0.4261,0.1866,-0.0564,31.29,100.0,62.2,30.08,48.41,computed,6.5,computed,78.78,27.6,computed,27.78,computed,15.936388888888887,unofficial_archive_proxy,60.94,synthetic_slope_proxy,30.78,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S006,Kelowna / Okanagan,4.999,50.522916,-119.320246,28.34,67.84,0.21,0.0,0.2479,-0.4261,0.1866,-0.0564,35.43,100.0,62.2,32.57,50.68,computed,6.5,computed,76.54,27.6,computed,95.83,computed,15.936388888888887,unofficial_archive_proxy,80.01,synthetic_slope_proxy,43.46,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S007,Kelowna / Okanagan,5.0,50.503146,-119.382198,41.6,58.0,0.3,0.0,0.2479,-0.4261,0.1866,-0.0564,52.0,100.0,62.2,42.51,59.8,computed,6.5,computed,73.57,27.6,computed,65.28,computed,15.936388888888887,unofficial_archive_proxy,49.79,synthetic_slope_proxy,38.13,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S008,Kelowna / Okanagan,4.996,50.476014,-119.438895,34.03,65.97,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,42.54,100.0,62.2,36.83,54.59,computed,6.5,computed,70.06,27.6,computed,79.17,computed,15.936388888888887,unofficial_archive_proxy,54.23,synthetic_slope_proxy,39.36,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S009,Kelowna / Okanagan,4.702,50.447501,-119.48626,66.87,30.83,1.46,0.85,0.2479,-0.4261,0.1866,-0.0564,83.59,100.0,62.2,61.46,77.17,computed,6.5,computed,66.53,27.6,computed,36.11,computed,15.936388888888887,unofficial_archive_proxy,53.05,synthetic_slope_proxy,38.43,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S010,Kelowna / Okanagan,4.985,50.419013,-119.533143,60.74,39.26,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,75.92,100.0,62.2,56.86,72.95,computed,6.5,computed,63.32,27.6,computed,27.78,computed,15.936388888888887,unofficial_archive_proxy,83.45,synthetic_slope_proxy,39.16,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S011,Kelowna / Okanagan,4.975,50.409188,-119.600713,46.28,53.72,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,57.85,100.0,62.2,46.02,63.02,computed,6.5,computed,62.35,27.6,computed,66.67,computed,15.936388888888887,unofficial_archive_proxy,83.81,synthetic_slope_proxy,42.55,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S012,Kelowna / Okanagan,4.996,50.399822,-119.668019,15.46,84.54,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,19.32,100.0,62.2,22.9,41.82,computed,6.5,computed,61.81,27.6,computed,23.61,computed,15.936388888888887,unofficial_archive_proxy,43.62,synthetic_slope_proxy,26.77,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S013,Kelowna / Okanagan,4.976,50.377933,-119.729663,32.4,67.6,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,40.5,100.0,62.2,35.61,53.47,computed,6.5,computed,60.24,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,70.12,synthetic_slope_proxy,43.79,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S014,Kelowna / Okanagan,4.982,50.364419,-119.794534,30.05,69.95,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,37.56,100.0,62.2,33.84,51.86,computed,6.5,computed,60.0,27.6,computed,91.67,computed,15.936388888888887,unofficial_archive_proxy,74.95,synthetic_slope_proxy,42.62,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S015,Kelowna / Okanagan,4.968,50.363052,-119.863776,60.51,39.49,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,75.64,100.0,62.2,56.69,72.8,computed,6.5,computed,61.53,27.6,computed,69.44,computed,15.936388888888887,unofficial_archive_proxy,65.57,synthetic_slope_proxy,43.59,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S016,Kelowna / Okanagan,4.996,50.354375,-119.932249,52.88,46.07,0.0,1.05,0.2479,-0.4261,0.1866,-0.0564,66.1,100.0,62.2,50.97,67.55,computed,6.5,computed,62.65,27.6,computed,76.39,computed,15.936388888888887,unofficial_archive_proxy,56.86,synthetic_slope_proxy,42.45,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S017,Kelowna / Okanagan,5.0,50.340581,-119.999214,0.0,100.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,0.0,100.0,62.2,11.31,31.2,computed,6.5,computed,63.6,27.6,computed,55.56,computed,15.936388888888887,unofficial_archive_proxy,42.22,synthetic_slope_proxy,28.77,Low,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S018,Kelowna / Okanagan,5.0,50.325772,-120.065534,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,64.81,27.6,computed,63.89,computed,15.936388888888887,unofficial_archive_proxy,75.68,synthetic_slope_proxy,40.24,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S019,Kelowna / Okanagan,5.0,50.310509,-120.131591,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,66.33,27.6,computed,93.06,computed,15.936388888888887,unofficial_archive_proxy,43.76,synthetic_slope_proxy,41.42,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S020,Kelowna / Okanagan,5.0,50.295174,-120.197581,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,68.19,27.6,computed,47.22,computed,15.936388888888887,unofficial_archive_proxy,88.76,synthetic_slope_proxy,39.05,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S021,Kelowna / Okanagan,5.0,50.279796,-120.263525,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,70.34,27.6,computed,97.22,computed,15.936388888888887,unofficial_archive_proxy,62.24,synthetic_slope_proxy,43.9,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S022,Kelowna / Okanagan,4.898,50.260362,-120.32171,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,72.09,27.6,computed,47.22,computed,15.936388888888887,unofficial_archive_proxy,58.3,synthetic_slope_proxy,36.0,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S023,Kelowna / Okanagan,4.991,50.222225,-120.357397,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,71.55,27.6,computed,56.94,computed,15.936388888888887,unofficial_archive_proxy,84.71,synthetic_slope_proxy,40.1,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2587,OK-TX-2587-S024,Kelowna / Okanagan,2.576,50.191177,-120.379756,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,70.97,27.6,computed,25.0,computed,15.936388888888887,unofficial_archive_proxy,82.98,synthetic_slope_proxy,35.14,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S001,Kelowna / Okanagan,4.901,50.56756,-119.027205,53.28,43.34,3.38,0.0,0.2479,-0.4261,0.1866,-0.0564,66.6,100.0,62.2,51.27,67.83,computed,6.5,computed,87.92,27.6,computed,8.33,computed,15.936388888888887,unofficial_archive_proxy,69.04,synthetic_slope_proxy,33.52,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S002,Kelowna / Okanagan,4.85,50.556167,-119.087256,46.86,38.89,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,58.58,100.0,62.2,46.46,63.42,computed,6.5,computed,85.11,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,41.69,synthetic_slope_proxy,43.44,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S003,Kelowna / Okanagan,3.731,50.53169,-119.130183,33.83,19.5,2.07,0.15,0.2479,-0.4261,0.1866,-0.0564,42.29,100.0,62.2,36.68,54.46,computed,6.5,computed,81.49,27.6,computed,94.44,computed,15.936388888888887,unofficial_archive_proxy,60.2,synthetic_slope_proxy,42.21,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S004,Kelowna / Okanagan,4.993,50.529647,-119.182568,30.07,69.61,0.32,0.0,0.2479,-0.4261,0.1866,-0.0564,37.59,100.0,62.2,33.86,51.87,computed,6.5,computed,79.88,27.6,computed,41.67,computed,15.936388888888887,unofficial_archive_proxy,43.35,synthetic_slope_proxy,31.97,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S005,Kelowna / Okanagan,4.985,50.532499,-119.251558,55.39,38.49,0.22,0.0,0.2479,-0.4261,0.1866,-0.0564,69.24,100.0,62.2,52.85,69.28,computed,6.5,computed,78.74,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,49.78,synthetic_slope_proxy,45.71,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S006,Kelowna / Okanagan,5.0,50.522426,-119.320056,27.09,71.35,0.21,0.0,0.2479,-0.4261,0.1866,-0.0564,33.86,100.0,62.2,31.62,49.82,computed,6.5,computed,76.49,27.6,computed,8.33,computed,15.936388888888887,unofficial_archive_proxy,66.63,synthetic_slope_proxy,28.78,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S007,Kelowna / Okanagan,4.999,50.50262,-119.381994,51.4,47.8,0.3,0.0,0.2479,-0.4261,0.1866,-0.0564,64.25,100.0,62.2,49.86,66.54,computed,6.5,computed,73.51,27.6,computed,59.72,computed,15.936388888888887,unofficial_archive_proxy,50.76,synthetic_slope_proxy,39.08,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S008,Kelowna / Okanagan,4.996,50.475512,-119.438707,11.29,88.71,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,14.11,100.0,62.2,19.77,38.96,computed,6.5,computed,70.01,27.6,computed,41.67,computed,15.936388888888887,unofficial_archive_proxy,89.11,synthetic_slope_proxy,33.32,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3574,OK-TX-3574-S009,Kelowna / Okanagan,4.687,50.446861,-119.485888,73.45,25.45,0.85,0.0,0.2479,-0.4261,0.1866,-0.0564,91.81,100.0,62.2,66.39,81.69,computed,6.5,computed,66.46,27.6,computed,9.72,computed,15.936388888888887,unofficial_archive_proxy,84.54,synthetic_slope_proxy,38.75,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
